ID,Question,QuestionText,Topic,ValidResponse,BeforeNumber,BeforeResponse,AfterNumber,AfterResponse,GROUP,RACE,AGEBRACKET,EDUCATION,PARTYBEFORE,GENDER,AGE,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,llm_avg,llm_avg_rounded,llm_avg_raw,Corrected_LLM,delta_human,delta_llm
168,Q4B,"[The US should impose a wealth tax on the richest taxpayers, requiring them to pay a small portion of their wealth on an annual basis.] How strongly would you oppose or favor these?",Taxes,True,10,Strongly favor,5,In the middle,14,White_non_Hispanic,45_59,BA_or_above,Independent,Female,49,10,10,9,10,10,10,10,10,10,10,10.0,10.0,9.9,10.0,-5,0.0
274,Q4B,"[The US should impose a wealth tax on the richest taxpayers, requiring them to pay a small portion of their wealth on an annual basis.] How strongly would you oppose or favor these?",Taxes,True,7,Moderately favor,9,Very strongly favor,14,White_non_Hispanic,18_29,BA_or_above,Independent,Male,28,8,8,8,8,8,8,8,8,8,8,8.0,8.0,8.0,7.0,2,0.0
315,Q4B,"[The US should impose a wealth tax on the richest taxpayers, requiring them to pay a small portion of their wealth on an annual basis.] How strongly would you oppose or favor these?",Taxes,True,1,Very strongly oppose,2,Strongly oppose,14,White_non_Hispanic,45_59,BA_or_above,Independent,Male,57,1,0,3,1,1,1,2,1,3,0,1.0,1.0,1.3,1.0,1,0.0
382,Q4B,"[The US should impose a wealth tax on the richest taxpayers, requiring them to pay a small portion of their wealth on an annual basis.] How strongly would you oppose or favor these?",Taxes,True,0,Extremely oppose,5,In the middle,14,Hispanic,60plus,BA_or_above,Independent,Male,71,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.2,1.0,5,1.0
424,Q4B,"[The US should impose a wealth tax on the richest taxpayers, requiring them to pay a small portion of their wealth on an annual basis.] How strongly would you oppose or favor these?",Taxes,True,0,Extremely oppose,2,Strongly oppose,14,White_non_Hispanic,45_59,BA_or_above,Republican,Female,51,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0
462,Q4B,"[The US should impose a wealth tax on the richest taxpayers, requiring them to pay a small portion of their wealth on an annual basis.] How strongly would you oppose or favor these?",Taxes,True,10,Strongly favor,10,Strongly favor,14,White_non_Hispanic,45_59,BA_or_above,Democrat,Male,50,10,10,10,10,10,10,9,10,10,10,10.0,10.0,9.9,9.0,0,-1.0
482,Q4B,"[The US should impose a wealth tax on the richest taxpayers, requiring them to pay a small portion of their wealth on an annual basis.] How strongly would you oppose or favor these?",Taxes,True,5,In the middle,6,Slightly favor,14,White_non_Hispanic,30_44,BA_or_above,Independent,Female,36,6,6,6,6,6,6,6,6,6,6,6.0,6.0,6.0,6.0,1,1.0
500,Q4B,"[The US should impose a wealth tax on the richest taxpayers, requiring them to pay a small portion of their wealth on an annual basis.] How strongly would you oppose or favor these?",Taxes,True,6,Slightly favor,7,Moderately favor,14,Black_non_Hispanic,30_44,BA_or_above,Democrat,Male,34,8,8,8,7,8,8,8,7,8,8,8.0,8.0,7.8,7.0,1,1.0
31,Q4C,"[The US should repeal the estate tax, which currently taxes deceased individuals worth at least $11 million and deceased couples worth at least $22 million.] How strongly would you oppose or favor these?",Taxes,True,5,In the middle,0,Extremely oppose,14,Asian_non_Hispanic,18_29,BA_or_above,Independent,Male,23,6,6,6,6,4,6,6,6,6,4,6.0,6.0,5.6,4.0,-5,-1.0
56,Q4C,"[The US should repeal the estate tax, which currently taxes deceased individuals worth at least $11 million and deceased couples worth at least $22 million.] How strongly would you oppose or favor these?",Taxes,True,5,In the middle,7,Moderately favor,14,Black_non_Hispanic,45_59,BA_or_above,Democrat,Female,49,6,6,8,4,4,4,4,6,6,4,5.0,5.0,5.2,4.0,2,-1.0
136,Q4C,"[The US should repeal the estate tax, which currently taxes deceased individuals worth at least $11 million and deceased couples worth at least $22 million.] How strongly would you oppose or favor these?",Taxes,True,6,Slightly favor,6,Slightly favor,14,White_non_Hispanic,45_59,BA_or_above,Republican,Male,47,7,7,7,7,8,7,7,7,7,7,7.0,7.0,7.1,7.0,0,1.0
147,Q4C,"[The US should repeal the estate tax, which currently taxes deceased individuals worth at least $11 million and deceased couples worth at least $22 million.] How strongly would you oppose or favor these?",Taxes,True,8,Strongly favor,7,Moderately favor,14,White_non_Hispanic,45_59,Some_college,Democrat,Female,51,7,7,7,7,9,8,9,7,7,7,8.0,8.0,7.5,7.0,-1,-1.0
156,Q4C,"[The US should repeal the estate tax, which currently taxes deceased individuals worth at least $11 million and deceased couples worth at least $22 million.] How strongly would you oppose or favor these?",Taxes,True,10,Strongly favor,7,Moderately favor,14,Black_non_Hispanic,45_59,BA_or_above,Democrat,Female,57,8,8,8,9,9,9,9,10,10,9,9.0,9.0,8.9,8.0,-3,-2.0
253,Q4C,"[The US should repeal the estate tax, which currently taxes deceased individuals worth at least $11 million and deceased couples worth at least $22 million.] How strongly would you oppose or favor these?",Taxes,True,0,Extremely oppose,0,Extremely oppose,14,White_non_Hispanic,30_44,Some_college,Democrat,Female,33,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
274,Q4C,"[The US should repeal the estate tax, which currently taxes deceased individuals worth at least $11 million and deceased couples worth at least $22 million.] How strongly would you oppose or favor these?",Taxes,True,6,Slightly favor,8,Strongly favor,14,White_non_Hispanic,18_29,BA_or_above,Independent,Male,28,5,7,7,7,7,7,7,7,7,7,7.0,7.0,6.8,7.0,2,1.0
315,Q4C,"[The US should repeal the estate tax, which currently taxes deceased individuals worth at least $11 million and deceased couples worth at least $22 million.] How strongly would you oppose or favor these?",Taxes,True,9,Very strongly favor,1,Very strongly oppose,14,White_non_Hispanic,45_59,BA_or_above,Independent,Male,57,8,8,8,8,8,8,8,8,8,8,8.0,8.0,8.0,8.0,-8,-1.0
382,Q4C,"[The US should repeal the estate tax, which currently taxes deceased individuals worth at least $11 million and deceased couples worth at least $22 million.] How strongly would you oppose or favor these?",Taxes,True,10,Strongly favor,10,Strongly favor,14,Hispanic,60plus,BA_or_above,Independent,Male,71,8,9,9,9,9,9,9,9,8,9,9.0,9.0,8.8,10.0,0,0.0
424,Q4C,"[The US should repeal the estate tax, which currently taxes deceased individuals worth at least $11 million and deceased couples worth at least $22 million.] How strongly would you oppose or favor these?",Taxes,True,10,Strongly favor,9,Very strongly favor,14,White_non_Hispanic,45_59,BA_or_above,Republican,Female,51,9,9,9,9,9,9,9,9,9,9,9.0,9.0,9.0,8.0,-1,-2.0
462,Q4C,"[The US should repeal the estate tax, which currently taxes deceased individuals worth at least $11 million and deceased couples worth at least $22 million.] How strongly would you oppose or favor these?",Taxes,True,0,Extremely oppose,5,In the middle,14,White_non_Hispanic,45_59,BA_or_above,Democrat,Male,50,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,5,1.0
482,Q4C,"[The US should repeal the estate tax, which currently taxes deceased individuals worth at least $11 million and deceased couples worth at least $22 million.] How strongly would you oppose or favor these?",Taxes,True,0,Extremely oppose,0,Extremely oppose,14,White_non_Hispanic,30_44,BA_or_above,Independent,Female,36,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
500,Q4C,"[The US should repeal the estate tax, which currently taxes deceased individuals worth at least $11 million and deceased couples worth at least $22 million.] How strongly would you oppose or favor these?",Taxes,True,3,Moderately oppose,0,Extremely oppose,14,Black_non_Hispanic,30_44,BA_or_above,Democrat,Male,34,2,2,2,4,4,2,2,2,4,2,3.0,3.0,2.6,1.0,-3,-2.0
31,Q4D,"[When taxpayers earn more than $2 million per year, they should pay a higher tax rate on additional income.] How strongly would you oppose or favor these?",Taxes,True,10,Strongly favor,10,Strongly favor,14,Asian_non_Hispanic,18_29,BA_or_above,Independent,Male,23,10,10,10,10,10,10,9,10,10,10,10.0,10.0,9.9,9.0,0,-1.0
56,Q4D,"[When taxpayers earn more than $2 million per year, they should pay a higher tax rate on additional income.] How strongly would you oppose or favor these?",Taxes,True,10,Strongly favor,10,Strongly favor,14,Black_non_Hispanic,45_59,BA_or_above,Democrat,Female,49,10,10,10,10,10,10,9,10,10,10,10.0,10.0,9.9,9.0,0,-1.0
136,Q4D,"[When taxpayers earn more than $2 million per year, they should pay a higher tax rate on additional income.] How strongly would you oppose or favor these?",Taxes,True,8,Strongly favor,10,Strongly favor,14,White_non_Hispanic,45_59,BA_or_above,Republican,Male,47,8,8,8,9,9,8,9,9,8,9,8.0,8.0,8.5,8.0,2,0.0
147,Q4D,"[When taxpayers earn more than $2 million per year, they should pay a higher tax rate on additional income.] How strongly would you oppose or favor these?",Taxes,True,10,Strongly favor,9,Very strongly favor,14,White_non_Hispanic,45_59,Some_college,Democrat,Female,51,10,10,10,10,10,10,9,10,10,10,10.0,10.0,9.9,9.0,-1,-1.0
156,Q4D,"[When taxpayers earn more than $2 million per year, they should pay a higher tax rate on additional income.] How strongly would you oppose or favor these?",Taxes,True,10,Strongly favor,10,Strongly favor,14,Black_non_Hispanic,45_59,BA_or_above,Democrat,Female,57,10,10,10,10,10,10,9,10,10,10,10.0,10.0,9.9,9.0,0,-1.0
168,Q4D,"[When taxpayers earn more than $2 million per year, they should pay a higher tax rate on additional income.] How strongly would you oppose or favor these?",Taxes,True,10,Strongly favor,10,Strongly favor,14,White_non_Hispanic,45_59,BA_or_above,Independent,Female,49,10,10,10,10,10,10,9,10,10,10,10.0,10.0,9.9,10.0,0,0.0
253,Q4D,"[When taxpayers earn more than $2 million per year, they should pay a higher tax rate on additional income.] How strongly would you oppose or favor these?",Taxes,True,5,In the middle,9,Very strongly favor,14,White_non_Hispanic,30_44,Some_college,Democrat,Female,33,6,8,7,7,6,8,6,6,6,8,7.0,7.0,6.8,7.0,4,2.0
274,Q4D,"[When taxpayers earn more than $2 million per year, they should pay a higher tax rate on additional income.] How strongly would you oppose or favor these?",Taxes,True,5,In the middle,5,In the middle,14,White_non_Hispanic,18_29,BA_or_above,Independent,Male,28,6,6,7,7,6,6,6,6,6,8,6.0,6.0,6.4,7.0,0,2.0
315,Q4D,"[When taxpayers earn more than $2 million per year, they should pay a higher tax rate on additional income.] How strongly would you oppose or favor these?",Taxes,True,9,Very strongly favor,9,Very strongly favor,14,White_non_Hispanic,45_59,BA_or_above,Independent,Male,57,10,9,9,10,9,10,9,10,10,10,10.0,10.0,9.6,10.0,0,1.0
382,Q4D,"[When taxpayers earn more than $2 million per year, they should pay a higher tax rate on additional income.] How strongly would you oppose or favor these?",Taxes,True,0,Extremely oppose,5,In the middle,14,Hispanic,60plus,BA_or_above,Independent,Male,71,0,0,0,0,0,0,0,10,10,0,2.0,2.0,2.0,2.0,5,2.0
424,Q4D,"[When taxpayers earn more than $2 million per year, they should pay a higher tax rate on additional income.] How strongly would you oppose or favor these?",Taxes,True,0,Extremely oppose,3,Moderately oppose,14,White_non_Hispanic,45_59,BA_or_above,Republican,Female,51,0,0,2,0,0,0,2,0,0,0,0.0,0.0,0.4,-0.0,3,-0.0
462,Q4D,"[When taxpayers earn more than $2 million per year, they should pay a higher tax rate on additional income.] How strongly would you oppose or favor these?",Taxes,True,10,Strongly favor,10,Strongly favor,14,White_non_Hispanic,45_59,BA_or_above,Democrat,Male,50,10,10,10,10,10,10,9,10,10,10,10.0,10.0,9.9,10.0,0,0.0
482,Q4D,"[When taxpayers earn more than $2 million per year, they should pay a higher tax rate on additional income.] How strongly would you oppose or favor these?",Taxes,True,10,Strongly favor,10,Strongly favor,14,White_non_Hispanic,30_44,BA_or_above,Independent,Female,36,10,10,10,10,10,10,9,10,10,10,10.0,10.0,9.9,10.0,0,0.0
500,Q4D,"[When taxpayers earn more than $2 million per year, they should pay a higher tax rate on additional income.] How strongly would you oppose or favor these?",Taxes,True,10,Strongly favor,7,Moderately favor,14,Black_non_Hispanic,30_44,BA_or_above,Democrat,Male,34,10,10,10,10,10,10,9,10,10,10,10.0,10.0,9.9,10.0,-3,0.0
31,Q4E,"[Expand the Earned Income Tax Credit, which provides a benefit to low-income workers, to more middle-class workers.] How strongly would you oppose or favor these?",Taxes,True,6,Slightly favor,7,Moderately favor,14,Asian_non_Hispanic,18_29,BA_or_above,Independent,Male,23,7,7,7,7,7,7,7,7,7,7,7.0,7.0,7.0,8.0,1,2.0
56,Q4E,"[Expand the Earned Income Tax Credit, which provides a benefit to low-income workers, to more middle-class workers.] How strongly would you oppose or favor these?",Taxes,True,10,Strongly favor,10,Strongly favor,14,Black_non_Hispanic,45_59,BA_or_above,Democrat,Female,49,10,10,10,10,10,10,9,10,10,10,10.0,10.0,9.9,10.0,0,0.0
136,Q4E,"[Expand the Earned Income Tax Credit, which provides a benefit to low-income workers, to more middle-class workers.] How strongly would you oppose or favor these?",Taxes,True,7,Moderately favor,10,Strongly favor,14,White_non_Hispanic,45_59,BA_or_above,Republican,Male,47,8,8,8,8,8,8,8,8,8,8,8.0,8.0,8.0,9.0,3,2.0
147,Q4E,"[Expand the Earned Income Tax Credit, which provides a benefit to low-income workers, to more middle-class workers.] How strongly would you oppose or favor these?",Taxes,True,8,Strongly favor,10,Strongly favor,14,White_non_Hispanic,45_59,Some_college,Democrat,Female,51,9,8,9,9,9,9,9,9,9,9,9.0,9.0,8.9,9.0,2,1.0
156,Q4E,"[Expand the Earned Income Tax Credit, which provides a benefit to low-income workers, to more middle-class workers.] How strongly would you oppose or favor these?",Taxes,True,10,Strongly favor,10,Strongly favor,14,Black_non_Hispanic,45_59,BA_or_above,Democrat,Female,57,10,10,10,10,10,10,10,10,10,10,10.0,10.0,10.0,10.0,0,0.0
168,Q4E,"[Expand the Earned Income Tax Credit, which provides a benefit to low-income workers, to more middle-class workers.] How strongly would you oppose or favor these?",Taxes,True,10,Strongly favor,10,Strongly favor,14,White_non_Hispanic,45_59,BA_or_above,Independent,Female,49,10,10,10,10,9,10,9,10,10,10,10.0,10.0,9.8,10.0,0,0.0
253,Q4E,"[Expand the Earned Income Tax Credit, which provides a benefit to low-income workers, to more middle-class workers.] How strongly would you oppose or favor these?",Taxes,True,6,Slightly favor,10,Strongly favor,14,White_non_Hispanic,30_44,Some_college,Democrat,Female,33,7,7,7,7,8,7,7,7,7,7,7.0,7.0,7.1,7.0,4,1.0
274,Q4E,"[Expand the Earned Income Tax Credit, which provides a benefit to low-income workers, to more middle-class workers.] How strongly would you oppose or favor these?",Taxes,True,7,Moderately favor,8,Strongly favor,14,White_non_Hispanic,18_29,BA_or_above,Independent,Male,28,8,8,8,8,8,8,8,8,8,8,8.0,8.0,8.0,9.0,1,2.0
315,Q4E,"[Expand the Earned Income Tax Credit, which provides a benefit to low-income workers, to more middle-class workers.] How strongly would you oppose or favor these?",Taxes,True,9,Very strongly favor,8,Strongly favor,14,White_non_Hispanic,45_59,BA_or_above,Independent,Male,57,8,8,9,9,9,9,9,10,10,9,9.0,9.0,9.0,10.0,-1,1.0
382,Q4E,"[Expand the Earned Income Tax Credit, which provides a benefit to low-income workers, to more middle-class workers.] How strongly would you oppose or favor these?",Taxes,True,10,Strongly favor,10,Strongly favor,14,Hispanic,60plus,BA_or_above,Independent,Male,71,10,10,10,10,9,10,9,10,10,10,10.0,10.0,9.8,10.0,0,0.0
424,Q4E,"[Expand the Earned Income Tax Credit, which provides a benefit to low-income workers, to more middle-class workers.] How strongly would you oppose or favor these?",Taxes,True,0,Extremely oppose,5,In the middle,14,White_non_Hispanic,45_59,BA_or_above,Republican,Female,51,5,0,2,4,4,2,2,3,3,2,3.0,3.0,2.7,4.0,5,4.0
462,Q4E,"[Expand the Earned Income Tax Credit, which provides a benefit to low-income workers, to more middle-class workers.] How strongly would you oppose or favor these?",Taxes,True,10,Strongly favor,10,Strongly favor,14,White_non_Hispanic,45_59,BA_or_above,Democrat,Male,50,10,10,10,10,10,10,9,10,10,10,10.0,10.0,9.9,10.0,0,0.0
482,Q4E,"[Expand the Earned Income Tax Credit, which provides a benefit to low-income workers, to more middle-class workers.] How strongly would you oppose or favor these?",Taxes,True,3,Moderately oppose,10,Strongly favor,14,White_non_Hispanic,30_44,BA_or_above,Independent,Female,36,5,4,5,4,4,5,4,5,4,4,4.0,4.0,4.4,5.0,7,2.0
500,Q4E,"[Expand the Earned Income Tax Credit, which provides a benefit to low-income workers, to more middle-class workers.] How strongly would you oppose or favor these?",Taxes,True,6,Slightly favor,10,Strongly favor,14,Black_non_Hispanic,30_44,BA_or_above,Democrat,Male,34,8,7,7,7,8,7,7,7,7,7,7.0,7.0,7.2,7.0,4,1.0
56,Q4G,[Increase federal minimum wage from $7.25/hr. to $15/hr.] How strongly would you oppose or favor these?,Taxes,True,10,Strongly favor,0,Extremely oppose,14,Black_non_Hispanic,45_59,BA_or_above,Democrat,Female,49,10,10,10,10,10,10,10,10,10,10,10.0,10.0,10.0,7.0,-10,-3.0
136,Q4G,[Increase federal minimum wage from $7.25/hr. to $15/hr.] How strongly would you oppose or favor these?,Taxes,True,3,Moderately oppose,0,Extremely oppose,14,White_non_Hispanic,45_59,BA_or_above,Republican,Male,47,4,4,2,4,4,4,2,4,2,4,3.0,3.0,3.4,2.0,-3,-1.0
147,Q4G,[Increase federal minimum wage from $7.25/hr. to $15/hr.] How strongly would you oppose or favor these?,Taxes,True,10,Strongly favor,6,Slightly favor,14,White_non_Hispanic,45_59,Some_college,Democrat,Female,51,10,10,10,10,10,10,10,10,10,10,10.0,10.0,10.0,7.0,-4,-3.0
156,Q4G,[Increase federal minimum wage from $7.25/hr. to $15/hr.] How strongly would you oppose or favor these?,Taxes,True,10,Strongly favor,5,In the middle,14,Black_non_Hispanic,45_59,BA_or_above,Democrat,Female,57,10,10,10,10,10,10,10,10,10,10,10.0,10.0,10.0,7.0,-5,-3.0
168,Q4G,[Increase federal minimum wage from $7.25/hr. to $15/hr.] How strongly would you oppose or favor these?,Taxes,True,10,Strongly favor,10,Strongly favor,14,White_non_Hispanic,45_59,BA_or_above,Independent,Female,49,10,10,10,10,10,10,10,10,10,10,10.0,10.0,10.0,8.0,0,-2.0
