ID,Question,QuestionText,Topic,ValidResponse,BeforeNumber,BeforeResponse,AfterNumber,AfterResponse,GROUP,RACE,AGEBRACKET,EDUCATION,PARTYBEFORE,GENDER,AGE,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,delta_observed,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_mean_llm,delta_stf_llm,delta_diff_0,delta_diff_1,delta_diff_2,delta_diff_3,delta_diff_4,delta_diff_5,delta_diff_6,delta_diff_7,delta_diff_8,delta_diff_9
276,Q2E,"[Increase the number of visas for low-skilled workers to move to the US for industries that need them, like agriculture and service.] How strongly would you oppose or favor these?",Immigration,True,4,Slightly oppose,7,Moderately favor,18,"White, non-Hispanic",60+,HS graduate or equivalent,Republican,Male,61,6,5,3,5,3,5,3,5,3,3,3,2,1,-1,1,-1,1,-1,1,-1,-1,0.1,1.1972189997378648,-1,-2,-4,-2,-4,-2,-4,-2,-4,-4
334,Q2E,"[Increase the number of visas for low-skilled workers to move to the US for industries that need them, like agriculture and service.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,4,Slightly oppose,18,"Asian, non-Hispanic",30-44,BA or above,Republican,Male,39,9,9,9,9,9,9,9,10,9,9,-6,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-0.9,0.31622776601683794,5,5,5,5,5,5,5,6,5,5
430,Q2E,"[Increase the number of visas for low-skilled workers to move to the US for industries that need them, like agriculture and service.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,18,"Black, non-Hispanic",18-29,BA or above,Democrat,Female,26,10,9,9,10,9,10,9,10,10,9,0,0,-1,-1,0,-1,0,-1,0,0,-1,-0.5,0.5270462766947299,0,-1,-1,0,-1,0,-1,0,0,-1
444,Q2E,"[Increase the number of visas for low-skilled workers to move to the US for industries that need them, like agriculture and service.] How strongly would you oppose or favor these?",Immigration,True,5,In the middle,8,Strongly favor,18,"Black, non-Hispanic",45-59,HS graduate or equivalent,Democrat,Female,53,6,6,7,7,6,7,6,6,7,6,3,1,1,2,2,1,2,1,1,2,1,1.4,0.5163977794943223,-2,-2,-1,-1,-2,-1,-2,-2,-1,-2
447,Q2E,"[Increase the number of visas for low-skilled workers to move to the US for industries that need them, like agriculture and service.] How strongly would you oppose or favor these?",Immigration,True,5,In the middle,2,Strongly oppose,18,"White, non-Hispanic",60+,Some college,Independent,Male,70,6,6,6,6,6,6,6,6,6,6,-3,1,1,1,1,1,1,1,1,1,1,1.0,0.0,4,4,4,4,4,4,4,4,4,4
14,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,7,Moderately favor,8,Strongly favor,18,"White, non-Hispanic",60+,BA or above,Democrat,Female,62,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
68,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,8,Strongly favor,18,"Black, non-Hispanic",45-59,BA or above,Democrat,Female,56,10,10,9,9,9,10,9,10,9,10,-2,0,0,-1,-1,-1,0,-1,0,-1,0,-0.5,0.5270462766947299,2,2,1,1,1,2,1,2,1,2
117,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,10,Strongly favor,18,"White, non-Hispanic",45-59,BA or above,Independent,Female,47,9,9,9,9,9,10,9,10,9,10,0,-1,-1,-1,-1,-1,0,-1,0,-1,0,-0.7,0.48304589153964794,-1,-1,-1,-1,-1,0,-1,0,-1,0
125,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,6,Slightly favor,18,"White, non-Hispanic",30-44,BA or above,Republican,Male,36,9,9,9,9,9,10,9,10,10,9,-4,-1,-1,-1,-1,-1,0,-1,0,0,-1,-0.7,0.4830458915396479,3,3,3,3,3,4,3,4,4,3
170,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,3,Moderately oppose,3,Moderately oppose,18,"White, non-Hispanic",30-44,BA or above,Democrat,Male,40,4,4,2,4,4,2,2,4,2,4,0,1,1,-1,1,1,-1,-1,1,-1,1,0.2,1.0327955589886444,1,1,-1,1,1,-1,-1,1,-1,1
196,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,1,Very strongly oppose,5,In the middle,18,"White, non-Hispanic",30-44,BA or above,Democrat,Female,37,1,0,1,0,1,0,1,1,1,0,4,0,-1,0,-1,0,-1,0,0,0,-1,-0.4,0.5163977794943223,-4,-5,-4,-5,-4,-5,-4,-4,-4,-5
238,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,10,Strongly favor,18,"White, non-Hispanic",60+,BA or above,Democrat,Male,68,10,9,9,9,9,10,9,10,10,10,0,0,-1,-1,-1,-1,0,-1,0,0,0,-0.5,0.5270462766947299,0,-1,-1,-1,-1,0,-1,0,0,0
259,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,5,In the middle,8,Strongly favor,18,"White, non-Hispanic",30-44,Some college,Republican,Female,34,6,6,6,6,6,6,6,6,6,6,3,1,1,1,1,1,1,1,1,1,1,1.0,0.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
268,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,7,Moderately favor,18,Hispanic,60+,Some college,Democrat,Female,61,9,9,9,9,9,9,9,10,9,9,-3,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-0.9,0.31622776601683794,2,2,2,2,2,2,2,3,2,2
334,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,10,Strongly favor,18,"Asian, non-Hispanic",30-44,BA or above,Republican,Male,39,10,9,9,9,9,10,9,10,10,9,0,0,-1,-1,-1,-1,0,-1,0,0,-1,-0.6,0.5163977794943222,0,-1,-1,-1,-1,0,-1,0,0,-1
430,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,5,In the middle,0,Extremely oppose,18,"Black, non-Hispanic",18-29,BA or above,Democrat,Female,26,6,6,8,6,4,6,6,6,6,6,-5,1,1,3,1,-1,1,1,1,1,1,1.0,0.9428090415820634,6,6,8,6,4,6,6,6,6,6
447,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,10,Strongly favor,18,"White, non-Hispanic",60+,Some college,Independent,Male,70,9,9,9,9,9,10,9,10,9,9,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-0.8,0.42163702135578396,-1,-1,-1,-1,-1,0,-1,0,-1,-1
14,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,5,In the middle,9,Very strongly favor,18,"White, non-Hispanic",60+,BA or above,Democrat,Female,62,6,8,8,6,6,6,6,6,7,7,4,1,3,3,1,1,1,1,1,2,2,1.6,0.8432740427115679,-3,-1,-1,-3,-3,-3,-3,-3,-2,-2
68,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,7,Moderately favor,5,In the middle,18,"Black, non-Hispanic",45-59,BA or above,Democrat,Female,56,8,8,8,8,8,8,8,8,8,8,-2,1,1,1,1,1,1,1,1,1,1,1.0,0.0,3,3,3,3,3,3,3,3,3,3
82,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,6,Slightly favor,8,Strongly favor,18,"Asian, non-Hispanic",18-29,BA or above,Democrat,Female,29,7,7,7,7,7,7,7,7,7,7,2,1,1,1,1,1,1,1,1,1,1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
117,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,5,In the middle,18,"White, non-Hispanic",45-59,BA or above,Independent,Female,47,9,9,9,9,9,9,9,10,9,9,-5,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-0.9,0.31622776601683794,4,4,4,4,4,4,4,5,4,4
170,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,18,"White, non-Hispanic",30-44,BA or above,Democrat,Male,40,9,9,9,9,9,9,9,10,9,9,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-0.9,0.31622776601683794,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
196,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,18,"White, non-Hispanic",30-44,BA or above,Democrat,Female,37,9,9,9,9,9,9,9,10,9,9,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-0.9,0.31622776601683794,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
238,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,18,"White, non-Hispanic",60+,BA or above,Democrat,Male,68,9,9,9,9,9,9,9,10,10,9,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-0.8,0.4216370213557839,-1,-1,-1,-1,-1,-1,-1,0,0,-1
259,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,5,In the middle,4,Slightly oppose,18,"White, non-Hispanic",30-44,Some college,Republican,Female,34,6,6,7,6,6,6,6,6,6,6,-1,1,1,2,1,1,1,1,1,1,1,1.1,0.31622776601683794,2,2,3,2,2,2,2,2,2,2
268,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,8,Strongly favor,7,Moderately favor,18,Hispanic,60+,Some college,Democrat,Female,61,9,9,9,9,9,9,9,9,9,9,-1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,2,2,2,2,2,2,2,2,2,2
276,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,5,In the middle,8,Strongly favor,18,"White, non-Hispanic",60+,HS graduate or equivalent,Republican,Male,61,6,6,7,6,6,6,6,6,6,6,3,1,1,2,1,1,1,1,1,1,1,1.1,0.31622776601683794,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2
334,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,8,Strongly favor,9,Very strongly favor,18,"Asian, non-Hispanic",30-44,BA or above,Republican,Male,39,9,9,8,7,9,9,9,9,9,9,1,1,1,0,-1,1,1,1,1,1,1,0.7,0.6749485577105528,0,0,-1,-2,0,0,0,0,0,0
430,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,9,Very strongly favor,10,Strongly favor,18,"Black, non-Hispanic",18-29,BA or above,Democrat,Female,26,9,10,9,8,9,8,9,10,10,9,1,0,1,0,-1,0,-1,0,1,1,0,0.1,0.7378647873726218,-1,0,-1,-2,-1,-2,-1,0,0,-1
447,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,6,Slightly favor,4,Slightly oppose,18,"White, non-Hispanic",60+,Some college,Independent,Male,70,7,7,7,7,7,7,7,7,7,7,-2,1,1,1,1,1,1,1,1,1,1,1.0,0.0,3,3,3,3,3,3,3,3,3,3
14,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,7,Moderately favor,9,Very strongly favor,18,"White, non-Hispanic",60+,BA or above,Democrat,Female,62,8,8,8,8,8,8,8,8,8,8,2,1,1,1,1,1,1,1,1,1,1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
68,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,18,"Black, non-Hispanic",45-59,BA or above,Democrat,Female,56,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
82,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,18,"Asian, non-Hispanic",18-29,BA or above,Democrat,Female,29,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
117,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,5,In the middle,10,Strongly favor,18,"White, non-Hispanic",45-59,BA or above,Independent,Female,47,8,8,7,7,6,8,8,7,7,6,5,3,3,2,2,1,3,3,2,2,1,2.2,0.7888106377466155,-2,-2,-3,-3,-4,-2,-2,-3,-3,-4
125,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,18,"White, non-Hispanic",30-44,BA or above,Republican,Male,36,9,10,9,10,9,10,9,10,10,9,0,-1,0,-1,0,-1,0,-1,0,0,-1,-0.5,0.5270462766947299,-1,0,-1,0,-1,0,-1,0,0,-1
170,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,18,"White, non-Hispanic",30-44,BA or above,Democrat,Male,40,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
196,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,18,"White, non-Hispanic",30-44,BA or above,Democrat,Female,37,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
238,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,18,"White, non-Hispanic",60+,BA or above,Democrat,Male,68,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
259,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,5,In the middle,6,Slightly favor,18,"White, non-Hispanic",30-44,Some college,Republican,Female,34,6,6,7,6,6,6,8,6,6,6,1,1,1,2,1,1,1,3,1,1,1,1.3,0.6749485577105528,0,0,1,0,0,0,2,0,0,0
268,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,0,Extremely oppose,8,Strongly favor,18,Hispanic,60+,Some college,Democrat,Female,61,10,0,0,0,4,0,0,10,0,0,8,10,0,0,0,4,0,0,10,0,0,2.4,4.1952353926806065,2,-8,-8,-8,-4,-8,-8,2,-8,-8
276,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,2,Strongly oppose,6,Slightly favor,18,"White, non-Hispanic",60+,HS graduate or equivalent,Republican,Male,61,1,1,2,1,1,1,2,1,1,1,4,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-0.8,0.42163702135578396,-5,-5,-4,-5,-5,-5,-4,-5,-5,-5
334,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,18,"Asian, non-Hispanic",30-44,BA or above,Republican,Male,39,10,10,9,10,10,10,9,10,10,10,0,0,0,-1,0,0,0,-1,0,0,0,-0.2,0.42163702135578396,0,0,-1,0,0,0,-1,0,0,0
430,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,18,"Black, non-Hispanic",18-29,BA or above,Democrat,Female,26,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
444,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,7,Moderately favor,6,Slightly favor,18,"Black, non-Hispanic",45-59,HS graduate or equivalent,Democrat,Female,53,8,8,8,8,8,8,8,8,8,8,-1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,2,2,2,2,2,2,2,2,2,2
447,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,2,Strongly oppose,6,Slightly favor,18,"White, non-Hispanic",60+,Some college,Independent,Male,70,5,1,2,4,4,5,1,5,1,1,4,3,-1,0,2,2,3,-1,3,-1,-1,0.9,1.8529256146249728,-1,-5,-4,-2,-2,-1,-5,-1,-5,-5
14,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,4,Slightly oppose,5,In the middle,18,"White, non-Hispanic",60+,BA or above,Democrat,Female,62,3,3,3,3,3,3,3,3,3,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,0.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,5,In the middle,6,Slightly favor,18,"Black, non-Hispanic",45-59,BA or above,Democrat,Female,56,6,0,3,4,4,3,4,4,3,4,1,1,-5,-2,-1,-1,-2,-1,-1,-2,-1,-1.5,1.509230856356236,0,-6,-3,-2,-2,-3,-2,-2,-3,-2
82,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,2,Strongly oppose,0,Extremely oppose,18,"Asian, non-Hispanic",18-29,BA or above,Democrat,Female,29,1,1,1,1,1,2,2,1,1,1,-2,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-0.8,0.42163702135578396,1,1,1,1,1,2,2,1,1,1
117,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,5,In the middle,1,Very strongly oppose,18,"White, non-Hispanic",45-59,BA or above,Independent,Female,47,6,6,6,4,4,4,6,6,6,6,-4,1,1,1,-1,-1,-1,1,1,1,1,0.4,0.9660917830792959,5,5,5,3,3,3,5,5,5,5
125,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,2,Strongly oppose,5,In the middle,18,"White, non-Hispanic",30-44,BA or above,Republican,Male,36,1,1,2,1,1,1,2,2,1,1,3,-1,-1,0,-1,-1,-1,0,0,-1,-1,-0.7,0.48304589153964794,-4,-4,-3,-4,-4,-4,-3,-3,-4,-4
170,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,0,Extremely oppose,0,Extremely oppose,18,"White, non-Hispanic",30-44,BA or above,Democrat,Male,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
196,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,0,Extremely oppose,0,Extremely oppose,18,"White, non-Hispanic",30-44,BA or above,Democrat,Female,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
238,Q2I,[Undocumented immigrants should be forced to return to their home countries before applying to legally come to the US to live and work permanently.] How strongly would you oppose or favor these?,Immigration,True,1,Very strongly oppose,0,Extremely oppose,18,"White, non-Hispanic",60+,BA or above,Democrat,Male,68,1,0,0,0,1,0,1,0,1,0,-1,0,-1,-1,-1,0,-1,0,-1,0,-1,-0.6,0.5163977794943223,1,0,0,0,1,0,1,0,1,0
